Chr_Pos_Ref/Alt,DeltaSVMScore,PWMFlankingScore,Label
2357,-0.687138218859,-8.00623261152,0
2358,0.592243320826,-11.4205666079,0
2359,-0.732699446561,-10.2744774261,0
2360,-0.157103252846,-7.40968546958,0
2361,0.169572051636,-11.9138752071,0
2362,0.508730247119,-13.0316472292,1
2363,0.277877870624,-9.55307785065,0
2364,0.929644277526,-9.61128943358,0
2365,-0.391772918897,-14.8216536608,0
2366,0.799965829252,-11.4792906106,1
2367,0.913420002128,-3.43173805897,1
2368,-0.574933811953,-18.5140524448,1
2369,0.481483729928,-12.9476863484,0
2370,-0.11443651082,-11.5725567793,0
2371,0.324437996334,-10.6418544061,1
2372,-0.237273370954,-1.13943865113,0
2373,-0.252467402924,-4.97968380006,0
2374,-0.767415742151,-18.9518564172,1
2375,0.0666556621118,-18.1382898311,0
2376,0.471712149647,-19.0741219964,0
2377,-0.863802947397,-12.475611327,0
2378,-0.121967113007,-7.20177541695,1
2379,-0.411216498035,-10.3276269477,0
2380,0.278714424667,-5.88462686023,0
2381,-0.814011487232,-6.57223553098,0
2382,0.560120923347,-18.3941857709,0
2383,-0.956454262157,-13.7261028719,1
2384,0.688209941281,-3.68334127768,0
2385,0.530272348492,-9.90348990684,1
2386,-0.703170400638,-10.0289037251,1
2387,-0.0785259865527,-8.11942797737,0
2388,-0.240978617313,-11.2748051597,0
2389,0.802342326519,-3.9809631189,0
2390,0.204124122993,-18.8725773396,1
2391,-0.844671916431,-7.94050085099,1
2392,-0.108475009967,-12.5071355512,0
2393,0.821804135758,-4.24045600803,1
2394,0.942864014907,-15.8025528358,1
2395,0.889044767941,-5.61597371102,0
2396,0.757258840275,-2.84248635288,1
2397,0.0158577070003,-2.63022368313,0
2398,0.742910888974,-1.50444544528,0
2399,-0.205872493713,-14.9850846434,1
2400,-0.849028643788,-9.68595298981,1
2401,-0.871623593083,-13.5744863263,1
2402,-0.540097162851,-15.097933278,1
2403,-0.372899769449,-8.68426433171,0
2404,-0.741879779012,-12.3832180448,0
2405,-0.562492960293,-13.9780137875,1
2406,0.0939968041805,-6.10177887979,1
2407,-0.266257985465,-6.72289352819,1
2408,0.721670588913,-5.92541291154,0
2409,-0.616787811182,-12.922778317,1
2410,-0.605008327686,-7.37728719096,0
2411,0.633674677926,-14.8776241808,0
2412,0.918562183552,-13.3458032849,0
2413,0.177780159684,-13.8749313073,1
2414,-0.327036891649,-13.8170122478,1
2415,-0.99351723585,-11.3551561682,1
2416,0.158642808983,-15.5257962318,1
2417,0.923528873286,-14.7632553489,1
2418,-0.92071808077,-18.4986095582,0
2419,0.144100130852,-15.4569752961,1
2420,0.250330387257,-7.16399436582,1
2421,-0.98798565241,-9.20719165462,1
2422,0.195632675293,-13.3772348005,0
2423,-0.313475199562,-8.16334304367,0
2424,0.340856439515,-9.37014326787,1
2425,0.943001678911,-1.63570439437,1
2426,0.539270402141,-5.7084058262,1
2427,0.245390732613,-6.2297325031,1
2428,-0.352061436794,-11.073183981,1
2429,-0.467867330836,-5.14946132922,1
2430,0.0582695776363,-19.9938394951,0
2431,-0.418175740679,-8.90126118362,1
2432,-0.254418841684,-18.1234953883,1
2433,-0.423457777813,-2.37511563038,0
2434,0.80802066549,-12.3031016639,0
2435,0.72831890921,-16.4222299606,1
2436,-0.907843215586,-19.1308493738,0
2437,0.856578996678,-3.85330385705,1
2438,-0.513384118621,-7.35751606452,1
2439,-0.393656973716,-9.63149415671,0
2440,-0.714551371836,-2.64643446098,1
2441,-0.846684708944,-16.7102521466,0
2442,0.685304682712,-11.3514313517,0
2443,0.992709946328,-16.0700984983,1
2444,0.735602603548,-11.2133481602,0
2445,0.310375593536,-9.11258320414,1
2446,0.0466292431568,-16.7961387106,1
2447,-0.85121416608,-8.97259954704,1
2448,-0.468218087467,-3.0772008025,1
2449,0.462538299057,-16.093375758,0
2450,0.994474012074,-8.40964544608,0
2451,-0.571621148456,-13.0282807588,0
2452,0.33892418134,-14.543916801,0
2453,0.479186820974,-8.18600848489,0
2454,-0.174489113257,-15.8311929947,1
2455,0.872562966068,-1.68488124585,1
2456,-0.221367845566,-11.8584363445,0
2457,0.306895447105,-7.02815936249,1
2458,-0.8356611897,-9.21348509601,0
2459,0.101187943144,-12.7371305057,1
2460,0.955134494133,-19.8086652331,0
2461,-0.936061298448,-13.8503490141,0
2462,0.393750510889,-12.3742430791,0
2463,0.960353417474,-9.70577676932,1
2464,0.1040716784,-16.0772798057,0
2465,0.291524284399,-6.3968463121,0
2466,-0.612926590563,-5.0636368101,1
2467,-0.073038233854,-8.06280556944,0
2468,-0.642931335901,-4.8234254195,1
2469,-0.303760312144,-2.63358338487,0
2470,-0.528901081701,-18.3438511026,1
2471,-0.816790414368,-5.75194211378,1
2472,-0.337170026812,-4.5146157542,1
2473,-0.480179487695,-1.86528949135,1
2474,0.909191219336,-7.66522573377,1
2475,0.368366926792,-9.9336890771,1
2476,-0.198595049662,-15.983686217,0
2477,-0.853647658916,-18.3358104082,1
2478,-0.0715587049892,-17.0316481858,1
2479,-0.587012335021,-17.7964471925,1
2480,0.990018592725,-6.43463524623,0
2481,-0.191784155591,-12.3292726641,0
2482,0.481964584536,-18.3272291195,1
2483,0.719201218896,-4.47702479925,1
2484,0.149321788503,-19.5035573826,1
2485,0.0606389899765,-4.42124222962,1
2486,-0.578115189832,-14.2276729007,0
2487,0.1244113424,-17.0185859706,0
2488,-0.395799230164,-10.7958555853,0
2489,0.350716269621,-19.9238669024,1
2490,0.66121800117,-3.27333776259,0
2491,0.909513387329,-4.08683855014,0
2492,-0.590331118045,-1.00197220088,0
2493,-0.686462918567,-8.76215213218,0
2494,-0.0076402257987,-19.033770065,1
2495,-0.767671703627,-4.77909693905,0
2496,-0.663607128735,-1.83215010705,1
2497,0.512142688601,-12.5520479906,0
2498,0.685772399272,-15.5792209534,1
2499,0.788169505222,-14.3897567642,0
2500,-0.205319635582,-6.88501471822,0
2501,-0.81157755124,-7.84986318735,0
2502,0.215766427481,-1.5170390508,0
2503,-0.263019033309,-4.67226473208,0
2504,-0.219515223902,-2.24418369658,0
2505,-0.125335855085,-10.5860928711,1
2506,0.665984519966,-8.43488186073,1
2507,-0.367599837835,-19.56675677,0
2508,0.874448684742,-17.9445627541,0
2509,0.670412678834,-2.26060396438,1
2510,0.450309903381,-8.1603264264,1
2511,-0.425487281131,-17.1334387479,0
2512,0.167499550404,-12.9322785065,0
2513,-0.987406482411,-9.52204579491,1
2514,-0.947649458752,-3.80655789929,0
2515,0.422730613174,-9.16195745959,1
2516,-0.352058547322,-9.15416076106,1
2517,0.323503413598,-17.4788026268,1
2518,0.832160662113,-19.0767121754,1
2519,-0.890600869958,-2.75695514899,0
2520,0.447250873922,-10.4362029185,0
2521,-0.214083462523,-9.45676367773,0
2522,0.804319087454,-4.4098743084,0
2523,0.259706399049,-9.48060127153,0
2524,0.0871712094321,-10.3318414137,1
2525,0.5208823279,-14.4449873711,1
2526,-0.559442736817,-1.07122140707,1
2527,-0.282257635882,-3.34293053862,1
2528,0.232637762004,-14.0700628479,0
2529,-0.796243345228,-4.9209070817,0
2530,-0.0365983909883,-17.1399904211,0
2531,-0.346787740184,-16.6327998029,1
2532,-0.727981526604,-4.39585907417,1
2533,0.942840096443,-5.89773112637,0
2534,-0.51288709784,-12.866541744,0
2535,-0.811849932699,-14.466013228,0
2536,-0.288375417704,-11.9999447629,0
2537,-0.638608682097,-3.50572778845,0
2538,0.272154553217,-14.6446464325,0
2539,-0.936389997272,-10.204960992,1
2540,0.413749024679,-16.5906749633,0
2541,0.175643334603,-5.99666556343,0
2542,-0.120517347099,-6.02451871324,0
2543,0.636814002844,-8.48732526361,0
2544,-0.397842812753,-8.92955133183,1
2545,-0.380216852627,-19.6012843963,1
2546,-0.0651889477519,-15.5022850371,1
2547,0.510031507819,-5.36850684383,1
2548,0.234913162035,-8.22652499031,1
2549,0.00517250326096,-13.5765155345,0
2550,0.334354526612,-11.5083072637,1
2551,0.685931294493,-7.22968496804,1
2552,-0.0548526116778,-2.95414269421,1
2553,0.333633456032,-1.12641182821,0
2554,0.29188694635,-17.0245243169,0
2555,0.859439109383,-18.8905957119,0
2556,0.704691247093,-15.9389449551,0
2557,-0.263758932055,-17.6876378271,0
2558,0.597323372405,-7.33966511162,1
2559,0.772449103502,-13.1648394024,1
2560,0.510632067705,-13.5687849352,0
2561,-0.153082001498,-2.80377681681,0
2562,-0.24783211652,-5.78976720455,0
2563,-0.121513779143,-19.1100911045,0
2564,-0.246784633652,-14.9114820901,1
2565,-0.547379401531,-15.9970077672,1
2566,0.807650677502,-10.9606841053,1
2567,0.0531095074329,-8.85044061763,1
2568,0.173428371957,-16.9242482985,1
2569,-0.303391144975,-4.17011259677,1
2570,-0.914017198407,-8.99730910525,1
2571,-0.854169413476,-11.3210282569,1
2572,0.556075422092,-10.9022385844,0
2573,-0.631494755493,-6.67663631082,1
2574,-0.280152602598,-10.6319370147,0
2575,0.790445270551,-14.1285980478,0
2576,0.648357120454,-11.6485816071,0
2577,-0.767509477801,-6.10534918331,0
2578,0.363136546647,-1.07429464167,1
2579,-0.568240020849,-10.7558279926,1
2580,-0.132383805713,-3.18749464557,1
2581,0.864020310912,-4.72544156508,1
2582,0.629369861408,-16.1156156276,1
2583,0.00830444947822,-2.56520801592,0
2584,-0.256117521031,-1.18267199664,0
2585,-0.595625395032,-19.711431251,1
2586,0.327917434441,-14.9912527491,0
2587,-0.991424576959,-9.12691458094,1
2588,0.331341395436,-11.1703929107,0
2589,-0.378176079777,-12.6889887934,1
2590,0.366579779963,-14.2595827985,1
2591,-0.0571089787295,-13.8580186785,0
2592,-0.025570654259,-17.6349262629,0
2593,0.806567731547,-8.81522254944,0
2594,0.781698063165,-3.78684908651,1
2595,-0.729907652636,-15.4998011404,1
2596,-0.549831053829,-14.7986344054,0
2597,0.881355599171,-4.47991781959,1
2598,-0.634018177835,-1.6923405798,0
2599,0.157195065858,-15.3922068371,1
2600,-0.203481000521,-14.5756209072,1
2601,0.547139121416,-16.2313231592,0
2602,0.477089399194,-19.545474377,1
2603,-0.999916656485,-2.4679403957,1
2604,-0.304165310351,-5.28146492807,1
2605,0.917118177397,-7.50812020181,1
2606,-0.0986720281689,-19.6189834331,1
2607,0.697189404031,-15.5550775317,0
2608,-0.54251602995,-4.70707408919,0
2609,-0.0554863219946,-9.39859362143,1
2610,-0.494191126628,-1.59747609752,0
2611,0.801183055232,-15.0378144813,0
2612,0.885222270078,-8.00323885429,0
2613,0.865944790279,-6.19289401831,0
2614,0.941033720396,-18.0378870739,1
2615,-0.220350274938,-15.7850680474,0
2616,-0.392934739776,-14.3226882858,0
2617,0.43612493612,-4.76662446416,0
2618,0.0885799659518,-4.30433460822,0
2619,-0.468555974536,-17.8907788575,0
2620,0.19807192706,-4.92597692653,1
2621,-0.394228074211,-4.77075748558,0
2622,-0.800997383297,-10.66120256,1
2623,0.356781152182,-19.2937108521,0
2624,-0.119785453149,-2.55660519819,1
2625,0.578866373929,-2.01490879822,1
2626,0.274780476016,-16.7609223905,1
2627,-0.416831279397,-10.6112449994,0
2628,-0.977640651011,-10.5486539739,1
2629,-0.898306162259,-9.63266654518,1
2630,0.49292649821,-11.3332948546,1
2631,-0.733045589901,-19.8623948603,1
2632,-0.888215563697,-13.6573194838,1
2633,0.416109437612,-19.4145443258,0
2634,-0.131898409167,-5.18798620731,0
2635,0.612774363571,-4.42262564172,1
2636,-0.873050783797,-4.63899748336,0
2637,-0.853630517578,-15.8925929679,0
2638,0.0325343772837,-7.94991211638,0
2639,-0.438110138089,-4.9626159828,1
2640,0.0975722803699,-19.3592710217,1
2641,0.133372068224,-17.4585267249,1
2642,-0.0952428267022,-19.8018705881,0
2643,-0.882069297072,-14.0471760562,1
2644,0.193962827415,-16.4261100822,1
2645,0.57579426522,-11.9332747591,0
2646,-0.571988717576,-5.620733698,1
2647,-0.390536294141,-8.69643530911,1
2648,0.444495241964,-2.84390060374,0
2649,0.121171397751,-16.6779972053,1
2650,-0.194552520126,-10.9740045314,0
2651,0.579589593639,-19.7982295478,0
2652,0.0698196099934,-19.4699215234,0
2653,-0.528637804658,-7.83558582263,0
2654,0.879562559432,-3.42302908928,1
2655,-0.308585764157,-17.5523358939,1
2656,0.828270211086,-12.2879422304,0
2657,-0.314173144206,-9.42524547986,1
2658,0.591094862051,-18.4109631994,1
2659,0.0346946946944,-14.8759243204,1
2660,0.872229491868,-6.74959316497,0
2661,-0.999567327802,-10.8331348303,1
2662,-0.340624414185,-16.8234955588,0
2663,-0.752925194834,-3.12745230289,1
2664,0.263690634187,-5.06418773013,0
2665,-0.962249618108,-15.7139531004,0
2666,-0.939184318486,-13.205479463,1
2667,0.999238818266,-3.80975217168,1
2668,0.554078059107,-1.79513860837,0
2669,-0.219775881342,-6.67387386776,1
2670,0.937153301789,-13.1800691651,0
2671,0.0399013520977,-3.13020138129,0
2672,-0.070064056343,-4.43463351724,1
2673,0.321273043775,-15.2708422179,1
2674,-0.949157300974,-15.5515848986,1
2675,-0.52402978493,-8.53857158273,0
2676,0.345309044214,-10.4211454493,1
2677,0.0231818132976,-10.349750968,0
2678,-0.0783608614622,-5.26547504189,1
2679,0.916684371838,-3.93643224199,1
2680,-0.699569737762,-15.1405310275,0
2681,0.926089899175,-8.63919833781,0
2682,0.463958564309,-16.5887603334,0
2683,-0.996249136755,-18.2423628031,0
2684,0.659327606611,-12.502662519,0
2685,0.495088592447,-16.3287066191,1
2686,0.357005367693,-19.9899562194,0
2687,0.404883286734,-16.3366901093,1
2688,0.677437620881,-19.3390124281,1
2689,0.792023676547,-13.3771595155,0
2690,-0.0439159226947,-12.4335087022,0
2691,0.785987835628,-3.25099890958,1
2692,-0.526434181367,-19.6608576591,1
2693,0.513754151818,-14.5691558384,0
2694,-0.685133867041,-14.1517106984,1
2695,-0.269776715175,-17.0655971773,0
2696,0.387336596871,-16.5163678335,1
2697,0.725305839735,-6.85238625649,0
2698,0.14146859357,-15.4259875483,1
2699,-0.0614214064025,-1.50382195455,0
2700,-0.00879239272208,-19.7316606094,1
2701,-0.346848003991,-2.04195165381,0
2702,0.0655952244962,-3.87219041293,0
2703,0.127587448799,-12.9216699125,0
2704,-0.22274563455,-16.3867375618,0
2705,0.97534460919,-16.9436341698,1
2706,-0.990242924537,-16.9394326253,0
2707,0.0438474994062,-12.2100602884,0
2708,0.991026357765,-7.65408637553,1
2709,-0.476984828975,-3.54154887446,1
2710,-0.296270235741,-19.1765189764,1
2711,0.366947710458,-12.0665490928,0
2712,0.432303002168,-19.9559979444,1
2713,0.954686358637,-3.73130615663,0
2714,-0.993291703216,-5.21397622549,0
2715,0.314283449458,-14.6907194348,1
2716,-0.532203759612,-2.27664764168,0
2717,0.386930491392,-18.6050389882,0
2718,0.642841039406,-16.7675830397,0
2719,-0.450760086163,-14.1319687851,1
2720,0.0472771953522,-19.4713220207,1
2721,0.929088644027,-16.9937098858,1
2722,-0.615527375984,-8.16544701149,1
2723,-0.195334164626,-18.1818267052,0
2724,-0.747840815299,-2.9492866149,1
2725,0.44419338477,-11.4700727533,1
2726,0.32205355001,-19.1175068794,0
2727,-0.362210824249,-3.90687223855,0
2728,0.752038014313,-2.95677784805,0
2729,0.538339287495,-6.94052194488,0
2730,0.969554395908,-15.8603842389,1
2731,-0.824646681773,-4.10539153162,1
2732,-0.537126871526,-19.2031646764,1
2733,-0.911245404464,-10.5626043523,0
2734,0.537795528274,-8.94900141841,1
2735,0.524217177508,-6.38409954878,0
2736,-0.404641009144,-11.8379126505,0
2737,0.127523786543,-6.86127299061,0
2738,0.599360451008,-2.14729341347,0
2739,0.103149812956,-2.71795462524,0
2740,0.758122941794,-6.11635234828,0
2741,-0.647423825605,-8.68065288701,0
2742,0.424016719809,-5.97126108144,0
2743,0.976887268317,-9.6050192261,1
2744,-0.280130953244,-3.3093803431,1
2745,0.229007302026,-17.3147446745,0
2746,-0.821437157685,-2.72742382524,1
2747,-0.848325967935,-3.05355772764,0
2748,-0.614079741247,-19.2679808686,1
2749,-0.683563227403,-5.65081552835,0
2750,0.988194677732,-15.5206809599,0
2751,-0.00547430398625,-17.8196739331,0
2752,-0.236001983313,-10.4233074235,0
2753,0.722568779731,-15.2119693012,1
2754,0.662640017119,-7.39500754607,1
2755,0.458123789267,-5.56286548515,1
2756,-0.257372016455,-6.25351048401,0
2757,0.523618000768,-13.4611029305,0
2758,0.505634384228,-1.04106847415,0
2759,0.787620238964,-13.7753287826,0
2760,0.411089944795,-18.2895429477,1
2761,0.233385633554,-8.63551658087,0
2762,-0.0458304974343,-8.75536173234,0
2763,-0.853764790479,-1.95026402468,1
2764,0.945913351781,-18.2343091384,1
2765,-0.425872152889,-11.3131708813,1
2766,-0.983127593604,-18.8718553904,0
2767,0.354376153663,-13.9349528367,1
2768,0.42243291549,-1.30618158918,0
2769,0.327662712939,-15.5667580523,0
2770,0.0974741407401,-18.552501917,0
2771,-0.754183738581,-15.3505186551,0
2772,-0.258773296684,-7.20740696949,1
2773,-0.0938368744136,-5.24066500133,0
2774,0.199729506671,-15.9430429497,1
2775,-0.635056159146,-1.11903529835,1
2776,-0.789473357454,-2.19042403416,0
2777,0.0830940833773,-3.13067340412,0
2778,0.995209516855,-15.3164747623,0
2779,0.506360049588,-4.10350759791,0
2780,-0.818795851481,-4.56961648993,1
2781,-0.17135488857,-13.0016190421,0
2782,0.772419947424,-6.92498826035,1
2783,0.103482446192,-17.4736552449,1
2784,-0.460780044744,-3.48834254535,0
2785,0.877077824366,-16.6866909689,1
2786,0.663975281902,-15.6799543915,0
2787,-0.153635144164,-17.7388294197,0
2788,0.214594050415,-6.29641773088,0
2789,-0.280461966297,-17.3262205614,0
2790,0.401519273865,-11.2082202333,1
2791,0.610707551524,-14.4617165729,1
2792,-0.856205378732,-12.7186400997,1
2793,-0.352498865411,-8.46077586919,1
2794,0.842798641349,-16.935502081,0
2795,-0.819963802672,-15.1826735643,1
2796,0.272690752243,-18.1948548505,0
2797,0.273915339335,-5.10266476315,0
2798,0.419965904044,-9.61131729024,0
2799,0.650746452521,-1.60535238866,1
2800,-0.528092021557,-17.2518046555,1
2801,0.0141473428433,-16.537393414,1
2802,0.593887606695,-13.7798816642,0
2803,0.261555717609,-18.6695565534,0
2804,-0.893004637308,-13.1558824221,1
2805,-0.522749272659,-2.69824904595,1
2806,-0.479638213046,-8.93836084485,1
2807,-0.460258126546,-10.8787400647,1
2808,0.986910934874,-14.5640506346,0
2809,-0.803754375592,-5.22499518408,1
2810,-0.13128330532,-3.67240042988,0
2811,-0.931707707054,-8.81820608879,1
2812,-0.401508191912,-5.50138703193,1
2813,-0.00868235205455,-13.1669185368,1
2814,0.773466269807,-13.7980811403,1
2815,-0.354788527174,-13.5383873224,0
2816,0.209572715533,-17.8584987733,1
2817,0.472723206068,-19.9417950864,1
2818,-0.782230095578,-17.3107572092,0
2819,-0.459143834131,-4.75628164817,0
2820,0.900075954874,-14.4343450745,0
2821,0.455287707764,-18.9974698359,0
2822,0.296280308464,-2.42408694422,0
2823,-0.238226482944,-10.6221941982,0
2824,0.469520429661,-1.91249094431,0
2825,0.423611006169,-4.01537434933,0
2826,-0.98036889998,-17.6139737321,0
2827,0.946433370791,-14.1549613975,0
2828,-0.236115894775,-16.7632508369,1
2829,0.580741650939,-18.0615290295,1
2830,-0.0697575232807,-13.873484482,0
2831,0.755360045698,-11.0437967586,0
2832,0.483725359365,-8.65347885131,1
2833,0.509508643559,-17.6213797799,0
2834,0.81687246368,-19.8771592747,0
2835,0.364867315923,-17.4379310936,0
2836,-0.774320260788,-12.4250572633,1
2837,0.220410935453,-10.8426392996,1
2838,0.202295756683,-6.22970470077,0
2839,-0.42077595172,-16.5642001393,1
2840,0.555743192529,-9.1821080745,0
2841,-0.90925961396,-19.9206949837,1
2842,-0.0681235194947,-13.2656437042,0
2843,0.135339744159,-12.6945303947,0
2844,-0.571020087293,-7.39431948223,0
2845,0.506415160731,-7.09085905486,1
2846,-0.986572989894,-2.77824194153,1
2847,0.933275771523,-3.77053314379,0
2848,-0.682023603236,-12.1674391219,0
2849,0.27776481674,-16.4402622843,1
2850,0.730970253668,-17.6121205876,0
2851,0.681499041954,-12.2096464605,0
2852,-0.928654707122,-18.855618892,1
2853,0.515569620018,-6.10307681456,1
2854,0.875126599032,-11.5588097935,1
2855,0.142792297333,-1.71985573599,0
2856,0.31733973962,-13.4266604194,0
2857,-0.528624984156,-5.78107136821,1
2858,0.618168355596,-17.7281019631,0
2859,-0.631997140721,-18.5871605346,0
2860,0.327095664338,-10.3694770914,0
2861,-0.61399863254,-18.7867368145,0
2862,-0.940964762317,-12.2132711118,1
2863,0.649911949623,-18.2764893722,1
2864,-0.232070064101,-11.6396667396,0
2865,-0.157597325709,-19.8315698554,1
2866,0.105850682455,-2.18042062567,1
2867,0.746804745559,-2.09702703908,0
2868,0.860204983387,-11.6230303213,0
2869,-0.180388312437,-8.94275291763,1
2870,-0.454714653788,-7.09556624675,1
2871,-0.4680921635,-9.74472157146,0
2872,0.190998567112,-4.12295260173,1
2873,-0.784889022128,-5.95553141893,0
2874,0.642054210769,-2.03743739061,0
2875,0.996482266208,-14.2909558733,1
2876,0.701607215606,-11.4938619977,0
2877,-0.82516075528,-3.6251621677,1
2878,0.795359278101,-18.5841510519,0
2879,-0.111783325363,-13.0219566699,0
2880,0.516619688572,-13.2435231836,0
2881,0.434328067952,-13.5380727701,0
2882,-0.159117065644,-5.41244616073,0
2883,-0.781853619546,-17.728467926,0
2884,0.403414905585,-7.02409555083,0
2885,0.43616905797,-19.998711805,1
2886,-0.149885497254,-14.0494355703,0
2887,-0.0392200679023,-18.7823831386,1
2888,-0.325568743109,-17.502120418,1
2889,0.856407041942,-14.4400668596,1
2890,0.195957538651,-13.609694706,1
2891,0.820170031072,-11.5129323078,0
2892,0.0813903636044,-12.8898645923,0
2893,-0.785665872544,-2.54458231699,1
2894,0.560253297464,-19.5663798423,1
2895,0.963851001732,-14.1344284851,1
2896,-0.554715203335,-15.1318679965,1
2897,0.559231300428,-12.8504584876,0
2898,0.818994463353,-4.72294093724,1
2899,0.0282243442143,-9.10285277608,0
2900,0.176312909956,-17.4497433721,1
2901,-0.408858930454,-10.2058781155,0
2902,-0.0818901139987,-10.815277101,0
2903,-0.578632065646,-6.09349576965,1
2904,-0.267399034699,-19.8525690063,1
2905,-0.479746435992,-15.6122953818,1
2906,0.705337332966,-2.2930849203,0
2907,0.085684784769,-18.8223106745,0
2908,0.756815581042,-2.27458586229,0
2909,-0.877594773302,-4.4220511729,0
2910,0.837402360705,-14.441806243,1
2911,0.759911321979,-11.8791711768,1
2912,-0.449418254147,-8.30172218981,1
2913,0.0718478132454,-9.33021610724,0
2914,0.0579428463163,-5.53356442937,1
2915,0.158614723558,-6.7121404294,1
2916,0.409950893924,-7.82152960268,0
2917,-0.764176237894,-2.74477195158,0
2918,-0.804898687197,-16.4008802578,1
2919,0.819442212486,-8.17276705041,1
2920,-0.614118091403,-9.34865201018,0
2921,-0.59803866358,-15.3996554544,1
2922,-0.729831210831,-13.2161982484,0
2923,0.108686636768,-15.5489024176,1
2924,0.753319852493,-1.69925203083,1
2925,0.381216673844,-18.3192238603,0
2926,0.764550792635,-9.50931000588,0
2927,-0.715746152649,-4.43709246974,0
2928,-0.931518703328,-10.4322416732,0
2929,0.994274639282,-9.9791251535,0
2930,0.899093955891,-18.4883699709,0
2931,0.977142920253,-16.9891473991,0
2932,0.0466873256931,-11.1970511726,1
2933,0.666653614406,-14.5278104276,0
2934,-0.313365135058,-8.74010487778,1
2935,0.822132630409,-8.83485403762,1
2936,-0.535721682552,-17.6290455792,0
2937,0.377299330569,-12.883825575,0
2938,0.904676092818,-12.9547316204,0
2939,0.312868427001,-13.2939006846,0
2940,-0.002275570369,-2.70625337796,1
2941,0.767434018978,-11.8115839591,0
2942,0.297388429254,-9.15488217345,1
2943,-0.858343189396,-14.8883405154,0
2944,0.30402854552,-2.6417589234,1
2945,-0.448828405181,-17.7050343925,1
2946,-0.299436547703,-15.7771524485,0
2947,-0.445988824107,-12.257421801,0
2948,-0.728579182032,-17.4476915871,0
2949,0.635873503088,-18.491527523,0
2950,-0.238559730199,-3.68630522375,1
2951,-0.261706258854,-2.26831796317,0
2952,0.283616331266,-6.22791798259,1
2953,-0.826762177765,-17.3052946355,1
2954,-0.243147161193,-9.52076293316,0
2955,0.0244293736622,-16.7333866599,0
2956,-0.4493109547,-19.5877850553,0
2957,-0.218889233002,-16.8008596674,1
2958,0.646081965421,-1.51860654743,0
2959,0.477441369685,-11.8704403693,0
2960,-0.7495246017,-8.87710148363,1
2961,0.272652144737,-14.5644034059,0
2962,0.594753229532,-3.2805245699,1
2963,-0.747841015117,-1.66929005147,1
2964,-0.997168510574,-9.9354229019,1
2965,-0.0144503641851,-9.41198409689,0
2966,-0.457578618133,-13.4579807681,1
2967,-0.58988798331,-8.52693028893,0
2968,-0.547805586787,-7.90630798196,1
2969,-0.887874517205,-3.94962688437,0
2970,-0.895047310882,-3.86800304903,1
2971,0.726425753592,-9.40111476692,1
2972,0.582101531318,-9.04276084819,0
2973,0.214808518745,-19.1818777561,0
2974,0.521785678319,-10.7301377732,1
2975,0.981506398173,-2.0845441234,1
2976,-0.498683511186,-8.77456999966,0
2977,-0.0186324723865,-1.00715027957,0
2978,0.438569509433,-1.54390046893,0
2979,0.0820428728909,-10.1670646492,0
2980,-0.708571605854,-15.7966995036,0
2981,0.876160915926,-2.72631842488,0
2982,0.118306791296,-9.39238069459,0
2983,-0.989578504715,-11.575326616,0
2984,0.0496954559797,-12.6393927173,0
2985,-0.175735582131,-2.65896452283,0
2986,0.415174528521,-4.60847810986,0
2987,0.969093780761,-17.4839685161,0
2988,0.61391230811,-12.3934727907,0
2989,-0.336135143342,-17.1325052231,1
2990,0.386385974683,-4.82927440701,0
2991,0.225961371236,-5.09036894266,1
2992,-0.872496768856,-11.8201361263,0
2993,-0.292621407833,-11.3096821024,1
2994,0.36478713475,-8.66605515138,0
2995,-0.993789520879,-10.7386875422,1
2996,-0.482912599799,-3.22737208421,1
2997,0.432190725083,-5.19576144743,1
2998,0.0420301532115,-11.7519211171,0
2999,0.428100958708,-8.30792945209,1
3000,-0.811662453184,-17.7791926523,1
3001,-0.224515647673,-13.2495119377,1
3002,-0.9740420537,-14.6225594153,1
3003,-0.223666763378,-3.39454835792,0
3004,0.414219186156,-11.4069206975,1
3005,0.595584805785,-5.13959269673,0
3006,0.84793558347,-4.58564454887,1
3007,-0.591041522244,-5.8373934459,1
3008,0.929789876512,-18.8503181831,1
3009,0.472142644587,-1.46254319851,1
3010,-0.391402570461,-7.40501407411,0
3011,-0.971591628607,-5.86523314854,0
3012,-0.979405095547,-1.96744033659,0
3013,0.169134640511,-10.065149806,1
3014,-0.914006152086,-19.6100277231,1
3015,-0.290530915015,-8.68449699332,0
3016,-0.15609531515,-5.01057909618,1
3017,0.490977049798,-13.1310089238,0
3018,0.142438280415,-6.57427044029,0
3019,0.174430341816,-10.7068705419,0
3020,0.376490086558,-17.0273313918,1
3021,0.398219385821,-8.29380092264,0
3022,-0.263537176508,-11.8626941692,0
3023,-0.537360293154,-9.96894449319,1
3024,0.195939097905,-16.4057302256,1
3025,-0.991282228214,-19.6443736886,1
3026,-0.815940994846,-8.24834370033,1
3027,0.721183829479,-18.3000441395,1
3028,0.58712855157,-15.8175697309,1
3029,0.133945478275,-15.1961775689,1
3030,0.508454799429,-14.0810303252,1
3031,0.25119685521,-6.08617624742,1
3032,0.848099780747,-4.62022135851,1
3033,-0.90253512634,-2.26519594892,0
3034,-0.116750404725,-4.00935275397,0
3035,0.199564930444,-1.33400037437,0
3036,-0.749645189438,-10.5801071558,0
